"LABID","PT","Penicillin","Amoxicillin","Meropenem","Cefotaxime","Ceftriaxone","Cefuroxime"
"20153469","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"2009214150","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20153312","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20154279","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"2009211113","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20153283","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20153174","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20154271","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20154281","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20154280","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20152713","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20153179","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20154663","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20152434","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20153230","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"2014205022","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20152435","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20154343","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"2009219995","3-6-5",0.03,0.03,0.06,0.06,0.5,0.5
"20152646","3-6-5",0.03,0.03,0.06,0.06,0.5,0.5
"20153008","3-6-5",0.03,0.03,0.06,0.06,0.5,0.5
"2009218242","3-6-5",0.03,0.03,0.06,0.06,0.5,0.5
"20153475","3-6-5",0.03,0.03,0.06,0.06,0.5,0.5
"2009212648","30-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"2009214158","31-12-18",4,4,0.5,2,2,4
"2009212770","32-29-11",0.12,0.06,0.06,0.06,0.5,0.5
"2010216335","33-29-11",0.12,0.06,0.06,0.06,0.5,0.5
"2012215792","33-29-11",0.25,0.12,0.06,0.06,0.5,0.5
"5033-06","33-29-11",0.12,0.12,0.06,0.06,0.5,0.5
"2009218219","33-29-11",0.12,0.06,0.06,0.06,0.5,0.5
"2010208327","33-29-11",0.25,0.12,0.06,0.06,0.5,0.5
"20153471","33-29-11",0.12,0.12,0.06,0.06,0.5,0.5
"2010200832","33-29-11",0.03,0.03,0.06,0.06,0.5,0.5
"2010216320","34-32-43",2,1,0.25,0.5,0.5,4
"2010220069","36-34-44",0.5,0.25,0.06,0.25,0.5,0.5
"2010220340","37-4-2",0.06,0.03,0.06,0.06,0.5,0.5
"20152884","4-12-7",2,2,1,1,1,4
"20152877","4-12-7",2,4,0.5,1,1,4
"20152131","4-12-7",2,4,0.5,1,1,4
"2012221165","4-12-7",2,4,1,1,1,4
"20152652","4-14-7",2,8,1,1,1,4
"2012220613","4-14-7",2,4,1,1,0.5,2
"2013218743","4-19-7",2,2,1,0.5,0.5,4
"2014201413","4-23-7",1,1,0.25,0.25,0.5,2
"2012221315","4-7-112",1,2,0.5,1,1,4
"20153268","4-7-112",1,2,0.5,1,1,4
"8886-06","4-7-16",2,2,0.5,1,0.5,4
"2009219987","4-7-18",2,1,0.5,1,1,4
"2012224861","4-7-7",2,4,1,1,1,4
"2013212446","4-7-7",2,2,0.5,1,0.5,4
"2009217700","4-7-7",2,4,1,1,1,4
"2013214718","4-7-7",2,4,1,1,1,4
"20154582","4-7-7",0.5,0.5,0.25,0.25,0.5,1
"20154350","4-7-7",1,2,0.5,0.25,1,2
"2012219141","4-7-7",2,4,0.5,1,1,4
"2013228260","4-7-7",2,4,1,1,1,4
"2012221327","4-7-7",2,4,1,1,1,4
"20152954","4-7-7",2,4,0.5,1,1,4
"20152960","4-7-7",2,2,0.5,1,1,4
"2013222801","4-7-7",2,2,0.5,0.5,1,4
"2013208723","4-7-7",2,2,0.5,0.5,0.5,4
"2012218206","4-7-7",4,4,1,1,1,4
"2012215593","4-7-7",2,4,0.5,1,1,4
"20153308","4-7-7",2,4,1,1,1,4
"2014201471","4-7-7",2,4,1,1,1,4
"20152651","4-7-7",2,4,0.5,1,1,4
"20152635","4-7-7",1,2,0.5,1,1,4
"20154861","4-7-7",2,4,1,0.5,1,4
"20152712","4-7-7",2,4,1,1,1,4
"2013224752","4-7-7",1,2,0.5,1,0.5,4
"20154575","4-7-7",2,4,1,1,1,4
"20154457","4-7-7",1,2,0.5,0.5,1,2
"2012214448","4-7-7",2,2,0.5,1,1,4
"2010206372","4-7-7",1,2,0.5,0.5,0.5,4
"20151623","4-7-7",2,4,0.5,1,1,4
"20152130","4-7-7",4,4,1,1,1,4
"2012215605","4-7-7",2,4,1,1,1,4
"20153478","4-7-7",2,4,0.5,1,1,4
"20152953","4-7-7",2,4,1,1,1,4
"2013212825","4-7-7",1,2,0.5,0.5,1,4
"20152649","4-7-7",2,2,0.5,1,1,4
"20153526","4-7-7",2,2,1,1,1,4
"2013206354","4-7-7",2,2,0.5,0.5,1,4
"20153206","4-7-7",2,4,1,1,1,4
"20153004","4-7-7",2,4,1,1,1,4
"2009218297","4-7-7",2,2,1,1,1,4
"20152255","4-7-7",2,4,1,1,1,4
"2012224849","4-7-7",2,4,0.5,1,1,4
"2013201129","4-7-7",1,2,0.5,1,1,4
"2013209097","4-7-7",2,4,0.5,1,1,4
"20152247","4-7-7",2,2,0.5,1,1,4
"2013216682","4-7-7",2,4,0.5,1,1,4
"2010220311","4-7-7",2,2,1,1,0.5,4
"2013202263","4-7-7",2,4,0.5,1,1,4
"2012221960","4-7-7",2,2,0.5,1,1,4
"20151895","4-7-7",4,4,1,1,2,4
"20151893","4-7-7",2,4,1,1,1,4
"2013226869","4-7-7",2,4,0.5,1,1,4
"2013221282","4-7-7",2,4,1,1,1,4
"20154264","4-7-7",2,4,0.5,1,1,4
"2013213343","4-7-7",2,4,0.5,1,1,4
"2012215608","4-7-7",1,2,0.5,1,1,4
"2013219289","4-7-7",2,4,1,1,0.5,4
"20153229","4-7-7",1,2,0.5,0.5,1,4
"2013213707","4-7-7",2,4,0.5,0.5,1,4
"20152896","4-7-7",2,2,0.5,0.5,1,4
"20152805","4-7-7",2,4,1,1,1,4
"2009206447","4-7-8",2,4,0.5,1,1,4
"2013224801","5-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153272","6-7-8",1,1,0.12,0.5,0.5,4
"2010206356","6-7-8",1,2,0.25,1,1,4
"20152638","6-7-8",0.5,1,0.12,0.25,0.5,2
"20154473","6-7-8",1,1,0.25,0.5,0.5,4
"2012224918","6-7-8",1,1,0.25,0.5,0.5,2
"20154514","6-7-8",0.5,1,0.25,0.25,0.5,2
"2012221403","60-7-8",2,2,0.5,1,1,4
"2009218258","62-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"2012224883","62-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"2013211701","63-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"2012219980","64-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20153000","69-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"2012219977","7-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"2010205244","7-1-1",0.5,0.06,0.06,0.06,0.5,0.5
"7574-07","7-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"8574-06","7-1-1",0.25,0.03,0.06,0.06,0.5,0.5
"2013222842","7-1-30",0.25,0.06,0.06,0.06,0.5,0.5
"2013222075","7-21-1",0.25,0.12,0.06,0.12,0.5,0.5
"20154372","7-8-9",0.25,0.5,0.12,0.12,0.5,0.5
"2012214497","7-8-9",0.25,0.25,0.12,0.06,0.5,0.5
"2014200597","7-8-9",0.25,0.5,0.12,0.12,0.5,0.5
"20154478","7-8-9",0.25,0.5,0.12,0.12,0.5,0.5
"2013201333","7-8-9",0.25,0.5,0.25,0.12,0.5,0.5
"2012211959","7-8-9",0.25,0.5,0.12,0.12,0.5,0.5
"2014203994","7-8-9",0.5,0.5,0.25,0.12,0.5,0.5
"2012220343","7-8-9",0.25,0.06,0.06,0.12,0.5,0.5
"2009215804","7-8-9",0.5,0.25,0.25,0.06,0.5,0.5
"20152647","7-8-9",0.25,0.5,0.25,0.06,0.5,0.5
"2013201628","7-8-9",0.25,0.5,0.12,0.12,0.5,0.5
"20152631","7-8-9",0.25,0.5,0.12,0.06,0.5,0.5
"20153199","7-8-9",0.25,0.5,0.12,0.12,0.5,0.5
"2014202234","7-8-9",0.5,0.5,0.25,0.12,0.5,0.5
"2013227583","7-8-9",0.25,0.5,0.12,0.12,0.5,0.5
"2013206373","7-8-9",0.25,0.5,0.12,0.12,0.5,0.5
"20154461","7-8-9",0.5,0.5,0.25,0.06,0.5,0.5
"2013218341","7-8-9",0.5,0.5,0.25,0.12,0.5,0.5
"2013222043","7-8-9",0.5,0.25,0.25,0.12,0.5,0.5
"2013205714","7-8-9",0.5,0.5,0.06,0.12,0.5,0.5
"2012223309","7-8-9",0.25,0.5,0.12,0.12,0.5,0.5
"20153300","7-8-9",0.25,0.5,0.12,0.06,0.5,0.5
"2012218149","7-8-9",0.25,0.5,0.25,0.12,0.5,0.5
"2010205404","7-8-9",0.5,0.5,0.12,0.12,0.5,0.5
"2013218465","7-8-9",0.5,0.5,0.25,0.12,0.5,0.5
"2010216163","7-8-9",1,1,0.25,0.12,0.5,0.5
"20154456","7-8-9",0.5,0.5,0.12,0.06,0.5,0.5
"20152880","7-8-9",0.25,0.5,0.12,0.12,0.5,0.5
"2012219790","7-8-9",0.5,0.5,0.25,0.12,0.5,0.5
"2012218158","7-8-9",0.5,0.5,0.12,0.06,0.5,0.5
"20153238","70-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153261","71-1-24",0.25,0.12,0.06,0.12,0.5,0.5
"20153299","72-2-136",0.03,0.03,0.06,0.06,0.5,0.5
"20153297","73-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154276","76-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154337","76-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154772","76-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154287","77-4-0",0.03,0.03,0.06,0.06,0.5,0.5
"2013221965","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"2009211089","8-0-11",0.06,0.03,0.06,0.06,0.5,0.5
"2014203868","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"2008008728","8-0-11",0.06,0.06,0.06,0.06,0.5,0.5
"2013211739","8-0-11",0.12,0.03,0.06,0.06,0.5,0.5
"2012221540","8-0-11",0.06,0.06,0.06,0.06,0.5,0.5
"2010220067","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"20154365","8-0-11",0.06,0.03,0.06,0.06,0.5,0.5
"2013219315","8-0-11",0.06,0.03,0.06,0.06,0.5,0.5
"2009211129","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"20152245","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"2013215817","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"2010220276","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"2013211743","8-0-11",0.06,0.06,0.06,0.06,0.5,0.5
"2008237882","8-0-11",0.06,0.06,0.06,0.06,0.5,0.5
"2014203865","8-0-11",0.06,0.06,0.06,0.06,0.5,0.5
"2010206270","8-0-11",0.06,0.03,0.06,0.06,0.5,0.5
"2008008613","8-0-11",0.06,0.03,0.06,0.06,0.5,0.5
"2010209989","8-0-11",0.12,0.12,0.06,0.06,0.5,0.5
"2012221583","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"2008008309","8-0-11",0.06,0.06,0.06,0.06,0.5,0.5
"20152968","8-0-11",0.12,0.12,0.06,0.06,0.5,0.5
"20152266","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"2010205347","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"2014202158","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"2010200803","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"2010216248","8-0-11",0.12,0.03,0.06,0.06,0.5,0.5
"2010208464","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"2009211125","8-0-11",0.06,0.06,0.06,0.06,0.5,0.5
"2010206713","8-0-11",0.03,0.03,0.06,0.06,0.5,0.5
"2012215019","8-0-11",0.06,0.12,0.06,0.06,0.5,0.5
"2009211109","8-0-11",0.03,0.03,0.06,0.06,0.5,0.5
"2010216334","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"20152965","8-0-11",0.12,0.12,0.06,0.06,0.5,0.5
"2010208391","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"2010208466","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"7077-05","8-0-11",0.06,0.06,0.06,0.06,0.5,0.5
"20153189","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"2009218333","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"2013211404","8-0-11",0.06,0.03,0.06,0.06,0.5,0.5
"2009212737","8-0-11",0.06,0.03,0.06,0.06,0.5,0.5
"20153247","8-0-11",0.06,0.06,0.06,0.06,0.5,0.5
"8821-06","8-0-11",0.06,0.06,0.06,0.06,0.5,0.5
"3226-06","8-16-11",0.25,0.25,0.25,0.06,0.5,0.5
"2010207737","8-29-11",0.12,0.12,0.06,0.06,0.5,0.5
"2009214049","8-29-11",0.12,0.12,0.06,0.06,0.5,0.5
"5395-05","8-29-11",0.25,0.12,0.06,0.06,0.5,0.5
"2010205400","8-29-8",0.5,0.25,0.06,0.5,0.5,2
"2009212704","8-29-8",0.25,0.12,0.06,0.25,0.5,1
"2012218655","8-67-103",0.5,0.25,0.06,0.25,0.5,0.5
"2014200662","8-9-11",0.12,0.06,0.06,0.06,0.5,0.5
"20152814","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"2010223244","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20152630","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20152821","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20154460","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"2013205808","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20153275","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"2012218014","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20152820","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"2009218394","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"2013213945","9-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20153028","9-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"2010206276","9-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20151890","9-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"2009211242","9-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"2013221281","9-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20151889","66-62-91",0.25,0.25,0.12,0.12,0.5,0.5
"20152190","12-0-123",0.03,0.03,0.06,0.06,0.5,0.5
"20152241","67-27-35",0.5,0.5,0.12,0.25,0.5,0.5
"20152423","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20152424","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20152425","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20152426","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20152427","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20152428","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20152429","2-4-0",0.03,0.03,0.06,0.06,0.5,0.5
"20152430","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20152431","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20152432","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20152433","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20152643","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20152655","34-76-7",2,8,1,1,1,4
"20152678","68-10-11",0.06,0.06,0.06,0.06,0.5,0.5
"20152680","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20152698","2-0-9",0.06,0.03,0.06,0.12,0.5,0.5
"20152819","8-12-36",1,2,0.25,0.5,0.5,2
"20152909","24-27-131",0.5,0.5,0.12,0.5,0.5,4
"20152916","39-36-130",2,4,1,1,1,4
"20152970","27-77-8",4,8,1,2,2,4
"20153021","4-7-133",2,2,0.5,1,1,4
"20153203","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153244","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153245","4-7-7",1,2,0.5,0.5,1,4
"20153246","0-2-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153248","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153251","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153254","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153255","13-11-36",4,8,1,1,1,4
"20153257","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153259","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20153403","7-12-135",0.25,0.5,0.12,0.25,0.5,0.5
"20153431","2-23-6",0.03,0.03,0.06,0.06,0.5,0.5
"20153432","75-11-16",8,8,1,2,2,4
"20153448","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153451","6-7-8",1,1,0.12,0.5,0.5,4
"20153455","2-4-0",0.03,0.06,0.06,0.06,0.5,0.5
"20153876","2-4-0",0.03,0.06,0.06,0.06,0.5,0.5
"20153877","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153878","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153879","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153880","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20153881","74-0-77",0.12,0.06,0.06,0.06,0.5,0.5
"20153882","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20153883","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153884","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153885","1-2-59",0.03,0.06,0.06,0.06,0.5,0.5
"20153886","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20153888","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20153889","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153890","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20153891","2-6-10",0.03,0.03,0.06,0.06,0.5,0.5
"20153892","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20153894","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153896","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153897","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153898","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153899","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20153900","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20153901","4-7-7",2,2,0.5,1,1,4
"20153902","4-7-7",2,2,0.5,1,1,4
"20153903","0-0-1",0.03,0.03,0.06,0.06,0.5,0.5
"20153904","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20153905","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20153906","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20153907","2-0-0",0.03,0.06,0.06,0.06,0.5,0.5
"20153908","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20153909","19-1-24",0.5,0.25,0.06,0.25,0.5,0.5
"20153910","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153911","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153912","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153913","24-27-138",0.5,0.25,0.06,0.5,0.5,2
"20153914","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20153915","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153916","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20153917","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153918","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20153919","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153921","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153922","2-0-120",0.03,0.03,0.06,0.06,0.5,0.5
"20153923","23-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153924","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153925","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153926","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20153927","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20153928","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153929","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153930","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153931","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20153932","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20153933","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20153934","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20153935","1-44-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153936","6-7-8",0.5,0.5,0.12,0.25,0.5,2
"20153937","4-7-7",2,4,1,1,1,4
"20153938","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20153939","2-4-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153940","15-12-18",4,4,0.5,2,2,4
"20153941","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153942","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20153943","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153944","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153945","4-7-7",2,2,0.5,1,1,4
"20153946","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153947","1-0-0",0.03,0.06,0.06,0.06,0.5,0.5
"20153948","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153949","18-83-8",4,8,1,1,2,4
"20153950","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20153951","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20153952","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153953","19-1-24",0.5,0.25,0.06,0.25,0.5,0.5
"20153954","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153955","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153956","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153957","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20153958","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153959","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20153960","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153961","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20153962","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153963","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20153964","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20153965","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153966","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153967","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153968","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20153969","0-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153970","0-4-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153972","23-0-139",0.06,0.03,0.06,0.06,0.5,0.5
"20153973","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153974","4-7-7",2,4,1,1,1,4
"20153975","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20153976","2-0-12",0.03,0.06,0.06,0.06,0.5,0.5
"20153977","1-2-59",0.03,0.06,0.06,0.06,0.5,0.5
"20153978","2-4-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153979","13-14-20",8,8,1,2,1,4
"20153981","19-1-24",0.5,0.25,0.06,0.25,0.5,0.5
"20153982","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153983","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20153984","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153985","0-84-140",0.25,0.06,0.06,0.06,0.5,0.5
"20153986","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153987","2-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153988","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153989","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153990","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153991","23-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153992","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153993","0-1-1",0.25,0.12,0.06,0.06,0.5,0.5
"20153994","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153995","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20153996","13-11-16",4,8,1,2,2,4
"20153997","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20153998","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20153999","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154000","0-29-141",0.12,0.12,0.06,0.06,0.5,0.5
"20154001","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154002","0-10-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154243","0-86-80",0.25,0.25,0.12,0.25,0.5,0.5
"20154266","2-85-9",0.25,0.25,0.12,0.12,0.5,0.5
"20154364","2-53-77",0.12,0.25,0.06,0.06,0.5,0.5
"20154367","13-14-144",4,8,1,8,4,4
"20154373","15-11-16",4,8,1,2,2,4
"20154483","2-87-142",0.25,0.25,0.06,0.25,0.5,1
"20154489","4-49-7",2,8,1,1,1,4
"20154492","79-27-35",0.5,0.5,0.12,0.25,0.5,0.5
"20154583","0-4-23",0.03,0.03,0.06,0.06,0.5,0.5
"20154586","24-27-143",0.5,0.5,0.12,1,1,4
"20154671","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154672","2-0-2",0.03,0.06,0.06,0.06,0.5,0.5
"20154673","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154674","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154692","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154693","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154695","12-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20154696","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154697","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154698","4-7-7",2,4,0.5,1,1,4
"20154699","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154700","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20154701","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154702","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154703","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154704","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154705","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20154706","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154707","31-12-18",2,2,0.5,1,2,4
"20154708","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154709","4-7-7",2,4,1,1,1,4
