"LABID","PT","D1","D2"
"20153209","0-0-0",-1.44980803140205,-1.20336339786909
"2013206298","0-0-0",-1.44980803140199,-1.20336339786905
"2013213851","0-0-0",-1.44980803140256,-1.20336339786927
"20153014","0-0-0",-1.44980803140185,-1.2033633978689
"20153017","0-0-0",-1.44980803140262,-1.2033633978694
"2010216304","0-0-0",-1.44980803140268,-1.20336339786953
"20154329","0-0-0",-1.4498080314019,-1.20336339786881
"20154374","0-0-0",-1.44980803140236,-1.20336339786924
"2013202265","0-0-0",-1.44980803140219,-1.20336339786925
"20153234","0-0-0",-1.44980803140081,-1.20336339786834
"2013212880","0-0-0",-1.44980803140229,-1.20336339786933
"20152899","0-0-0",-1.44980803140138,-1.20336339786869
"20153222","0-0-0",-1.44980803140202,-1.20336339786892
"2010205337","0-0-0",-1.44980803140196,-1.20336339786911
"20152830","0-0-0",-1.44980803140317,-1.20336339786958
"20154257","0-0-0",-1.44980803140074,-1.20336339786828
"2012214931","0-0-0",-1.4498080314014,-1.20336339786869
"2013213977","0-0-0",-1.44980803140121,-1.20336339786851
"2012225593","0-0-0",-1.44980803140116,-1.20336339786859
"2010220051","0-0-0",-1.4498080314036,-1.20336339787009
"20153463","0-0-0",-1.44980803140247,-1.20336339786925
"2012221544","0-0-0",-1.4498080314027,-1.20336339786956
"20153221","0-0-0",-1.44980803140131,-1.20336339786858
"2009215603","0-0-0",-1.44980803140246,-1.20336339786918
"20153394","0-0-0",-1.44980803140298,-1.20336339786971
"20154475","0-0-0",-1.44980803140132,-1.20336339786873
"2013206289","0-0-0",-1.44980803140219,-1.20336339786923
"2012213994","0-0-0",-1.44980803140165,-1.20336339786876
"2009210937","0-0-0",-1.44980803140209,-1.20336339786912
"20153001","0-0-11",-0.673426895273205,-0.0671132187021221
"2009217738","0-0-11",-0.673426895274185,-0.0671132187017362
"2010208374","0-0-11",-0.67342689527566,-0.067113218700794
"2012215847","0-0-116",-0.673426895276265,-0.0671132187008914
"2012221164","0-0-119",-1.44980803140094,-1.20336339786845
"20152804","0-0-124",-1.4498080314009,-1.20336339786843
"20153447","0-0-124",-1.44980803140075,-1.20336339786823
"20152919","0-0-132",-1.44980803140163,-1.20336339786894
"20153276","0-0-17",-1.44980803140068,-1.2033633978682
"2013209148","0-0-17",-1.44980803140195,-1.20336339786886
"20153287","0-0-17",-1.44980803140115,-1.2033633978684
"2014201466","0-0-17",-1.4498080314026,-1.20336339786942
"2013218334","0-0-17",-1.44980803140438,-1.20336339787057
"20154368","0-0-17",-1.44980803140237,-1.20336339786919
"20152803","0-0-17",-1.4498080314026,-1.20336339786948
"20152902","0-0-17",-1.44980803140175,-1.20336339786898
"20154585","0-0-17",-1.44980803140159,-1.20336339786882
"20152246","0-0-17",-1.44980803140152,-1.20336339786878
"20154577","0-0-17",-1.44980803140106,-1.20336339786852
"2012220098","0-0-17",-1.44980803140096,-1.20336339786836
"20153026","0-0-17",-1.44980803140132,-1.20336339786872
"2012217273","0-0-17",-1.44980803140343,-1.20336339786974
"2013210908","0-0-17",-1.44980803140122,-1.20336339786858
"2012220097","0-0-17",-1.44980803140135,-1.20336339786869
"2013212277","0-0-17",-1.44980803140324,-1.20336339786983
"20154581","0-0-17",-1.44980803140362,-1.20336339786992
"20152823","0-0-17",-1.44980803140144,-1.20336339786866
"2014202199","0-0-2",-1.44980803140255,-1.20336339786919
"20154333","0-0-2",-1.44980803140067,-1.20336339786819
"2013216246","0-0-2",-1.44980803140152,-1.20336339786885
"20152719","0-0-2",-1.44980803140144,-1.20336339786875
"20152721","0-0-2",-1.44980803140156,-1.20336339786883
"20154263","0-0-2",-1.44980803140412,-1.20336339787047
"20152817","0-0-2",-1.4498080314009,-1.2033633978684
"20153218","0-0-2",-1.44980803140142,-1.20336339786877
"20152210","0-0-2",-1.44980803140254,-1.20336339786939
"2009217709","0-0-2",-1.44980803140156,-1.20336339786879
"20152644","0-0-2",-1.44980803140121,-1.20336339786854
"20154466","0-0-2",-1.4498080314033,-1.20336339786969
"6205-04","0-0-2",-1.44980803140178,-1.20336339786891
"20152720","0-0-2",-1.44980803140067,-1.20336339786823
"20154504","0-0-2",-1.44980803140101,-1.20336339786831
"2014202193","0-0-2",-1.44980803140162,-1.20336339786892
"2010216231","0-0-2",-1.44980803140112,-1.20336339786852
"2013226310","0-0-2",-0.486944587708278,-1.21771059208032
"20152264","0-0-2",-1.44980803140241,-1.2033633978692
"20151891","0-0-2",-1.44980803140142,-1.20336339786859
"2013219514","0-0-2",-1.44980803140092,-1.20336339786839
"5099-99","0-0-2",-1.44980803140193,-1.20336339786904
"20152718","0-0-2",-1.44980803140117,-1.20336339786859
"2009215660","0-0-2",-1.44980803140144,-1.20336339786874
"20152895","0-0-2",-1.44980803140132,-1.2033633978687
"20154268","0-0-2",-1.44980803140102,-1.20336339786844
"2012224855","0-0-2",-1.44980803140271,-1.20336339786955
"20152724","0-0-2",-1.44980803140392,-1.20336339787003
"20154464","0-0-2",-1.44980803140249,-1.20336339786933
"20152913","0-0-2",-1.44980803140131,-1.20336339786866
"3639-06","0-0-2",-1.44980803140132,-1.20336339786873
"20152422","0-0-2",-1.44980803140073,-1.20336339786826
"2013206358","0-0-2",-1.44980803140255,-1.20336339786935
"2013208734","0-0-2",-1.44980803140204,-1.20336339786921
"2013211698","0-0-2",-1.44980803140337,-1.20336339786993
"2014202041","0-0-2",-1.44980803140123,-1.20336339786861
"20152676","0-0-2",-1.44980803140157,-1.20336339786888
"7866-05","0-0-2",-1.44980803140082,-1.20336339786818
"2012215020","0-0-2",-1.44980803140279,-1.20336339786948
"20153527","0-0-2",-1.44980803140398,-1.20336339787011
"20152812","0-0-2",-1.44980803140165,-1.20336339786894
"20154669","0-0-2",-1.44980803140072,-1.20336339786817
"20153178","0-0-2",-1.44980803140327,-1.20336339786989
"2013202258","0-0-2",-0.609560256373372,-1.69941232727178
"2009219960","0-0-2",-1.44980803140058,-1.20336339786809
"2012219825","0-0-2",-1.44980803140174,-1.20336339786897
"20153022","0-0-2",-1.44980803140289,-1.2033633978696
"2009209909","0-0-2",-1.44980803140066,-1.20336339786821
"20152244","0-0-2",-1.44980803140309,-1.20336339786965
"2009201376","0-0-2",-1.44980803140224,-1.20336339786933
"20153397","0-0-2",-1.44980803140244,-1.20336339786919
"20152710","0-0-2",-1.44980803140083,-1.20336339786831
"2013210857","0-0-2",-1.44980803140172,-1.20336339786894
"20153292","0-0-2",-1.44980803140149,-1.20336339786883
"20154261","0-0-2",-1.44980803140205,-1.20336339786904
"20154481","0-0-2",-1.44980803140196,-1.20336339786915
"20153400","0-0-2",-1.44980803140224,-1.20336339786902
"20153010","0-0-2",-1.44980803140286,-1.20336339786945
"2012220587","0-0-2",-1.44980803140297,-1.2033633978695
"8433-07","0-0-2",-1.44980803140229,-1.20336339786923
"20154447","0-0-2",-1.44980803140327,-1.20336339786978
"2010223233","0-0-2",-1.44980803140314,-1.20336339786959
"2009209281","0-0-2",-1.44980803140144,-1.20336339786859
"2013213344","0-0-2",-1.44980803140066,-1.20336339786822
"20154452","0-0-2",-1.44980803140213,-1.20336339786924
"2013207668","0-0-2",-1.44980803140312,-1.20336339786969
"2013224057","0-0-2",-1.44980803140384,-1.20336339787017
"20153181","0-0-2",-1.44980803140142,-1.20336339786878
"20153233","0-0-2",-1.44980803140164,-1.2033633978687
"20153462","0-0-2",-1.4498080314038,-1.20336339787009
"20152273","0-0-2",-1.449808031402,-1.20336339786911
"2013222074","0-0-2",-1.44980803140119,-1.20336339786858
"2010220298","0-0-2",-1.44980803140171,-1.20336339786891
"20154438","0-0-2",-1.44980803140176,-1.2033633978688
"20153173","0-0-2",-1.44980803140155,-1.20336339786884
"2009216881","0-0-2",-1.44980803140094,-1.2033633978684
"2014202576","0-0-2",-1.44980803140284,-1.20336339786954
"20153398","0-0-2",-1.44980803140107,-1.20336339786854
"2012221546","0-0-2",-1.44980803140207,-1.20336339786925
"20152239","0-0-2",-1.44980803140218,-1.20336339786913
"6794-05","0-0-2",-1.44980803140087,-1.2033633978684
"2010220106","0-0-2",-1.44980803140299,-1.20336339786963
"2013215208","0-0-2",-1.44980803140356,-1.2033633978697
"20154508","0-0-2",-1.44980803140078,-1.20336339786828
"2010220066","0-0-2",-1.44980803140195,-1.20336339786915
"2013218080","0-0-2",-1.44980803140371,-1.20336339787005
"2012219138","0-0-2",-1.44980803140313,-1.20336339786969
"2014202885","0-0-2",-1.44980803140122,-1.20336339786864
"20152825","0-0-2",-1.44980803140266,-1.20336339786938
"7266-05","0-0-2",-1.44980803140208,-1.20336339786919
"20153281","0-0-2",-1.44980803140177,-1.20336339786886
"7948-07","0-0-2",-1.44980803140166,-1.20336339786886
"20152964","0-0-2",-0.486944587708486,-1.21771059207994
"2012219022","0-0-2",-1.44980803140189,-1.20336339786885
"2014202550","0-0-2",-1.44980803140088,-1.20336339786841
"2014202558","0-0-2",-1.44980803140133,-1.20336339786865
"2013201625","0-0-2",-1.44980803140178,-1.20336339786878
"20154282","0-0-2",-1.44980803140146,-1.20336339786869
"20154349","0-0-2",-1.44980803140076,-1.2033633978682
"4748-99","0-0-2",-1.44980803140227,-1.2033633978692
"2012214442","0-0-2",-1.44980803140101,-1.20336339786837
"2014201545","0-0-2",-1.44980803140089,-1.20336339786827
"20153204","0-0-2",-1.44980803140104,-1.20336339786848
"20153453","0-0-2",-1.44980803140325,-1.20336339786969
"2012220354","0-0-2",-1.44980803140297,-1.20336339786953
"2014202538","0-0-2",-1.44980803140097,-1.2033633978684
"2013223642","0-0-2",-1.4498080314015,-1.20336339786886
"20152151","0-0-2",-1.44980803140254,-1.20336339786929
"8312-06","0-0-23",-1.44980803140372,-1.20336339787004
"3130-06","0-0-28",-1.43207760974675,0.17006939491541
"2010216083","0-0-3",-1.44980803140171,-1.20336339786877
"20154490","0-0-3",-1.4498080314028,-1.20336339786949
"2009218281","0-0-3",-1.4498080314015,-1.20336339786886
"2009218382","0-0-3",-1.4498080314036,-1.20336339786993
"20153269","0-0-3",-1.4498080314028,-1.20336339786952
"2013221978","0-0-3",-1.44980803140159,-1.20336339786883
"20152243","0-0-3",-1.44980803140306,-1.2033633978695
"2013222813","0-0-3",-1.44980803140306,-1.20336339786956
"20154497","0-0-3",-1.44980803140085,-1.20336339786833
"20154480","0-0-3",-1.44980803140282,-1.20336339786953
"20151618","0-0-3",-1.44980803140121,-1.20336339786864
"20152952","0-0-3",-1.44980803140252,-1.20336339786934
"20152966","0-0-3",-1.44980803140245,-1.20336339786922
"20153208","0-0-3",-1.44980803140115,-1.20336339786854
"5076-05","0-0-3",-1.44980803140145,-1.20336339786873
"5222-99","0-0-3",-1.44980803140166,-1.20336339786888
"20153430","0-0-3",-1.44980803140255,-1.2033633978694
"20154494","0-0-3",-1.44980803140152,-1.20336339786878
"20153395","0-0-3",-1.44980803140258,-1.20336339786952
"2010216299","0-0-3",-1.4498080314027,-1.20336339786937
"2014202869","0-0-3",-1.44980803140266,-1.20336339786936
"20154340","0-0-3",-1.44980803140122,-1.20336339786862
"2012222537","0-0-3",-1.44980803140314,-1.20336339786949
"2009218358","0-0-3",-1.61187167896379,1.78984783780454
"2010208436","0-0-3",-1.44980803140265,-1.20336339786945
"20153032","0-0-3",-1.44980803140238,-1.2033633978693
"20151894","0-0-3",-1.44980803140154,-1.20336339786881
"2012215830","0-0-3",-1.44980803140135,-1.20336339786863
"20153415","0-0-3",-1.44980803140163,-1.20336339786886
"2010206726","0-0-3",-1.44980803140132,-1.20336339786864
"20152263","0-0-3",-1.44980803140116,-1.20336339786856
"2009203268","0-0-3",-1.44980803140115,-1.2033633978686
"20151888","0-0-3",-1.44980803140202,-1.20336339786892
"2013218169","0-0-3",-1.4498080314011,-1.20336339786847
"2013222025","0-0-3",-1.44980803140203,-1.20336339786901
"2013208517","0-0-3",-1.44980803140224,-1.20336339786921
"3523-06","0-0-3",-1.44980803140501,-1.2033633978708
"2013214720","0-1-1",-0.751973043256715,0.894635353444227
"20152893","0-1-1",-1.44980803140219,-1.20336339786906
"2011216577","0-1-1",-0.751973043239113,0.894635353438981
"20152259","0-1-1",-0.106702009261198,2.13601450763467
"20153227","0-1-1",-0.751973043239623,0.894635353438803
"20152829","0-1-1",-0.400589310798189,1.94264277675412
"20153314","0-1-1",-0.400589310793581,1.94264277675167
"20152920","0-1-1",-0.863955476297502,1.89228392576429
"20153421","0-1-1",-0.40058931080233,1.94264277675458
"20151898","0-1-1",-0.400589310795409,1.94264277675316
"20151639","0-1-1",-0.863955476291352,1.89228392576323
"20153015","0-1-1",-0.106702009259245,2.13601450763686
"2009218370","0-1-1",-1.6118716789732,1.78984783780192
"2013222065","0-1-1",0.391763637575837,2.03698579471772
"20152276","0-1-1",-0.863955476292957,1.89228392576501
"2013212860","0-1-1",-0.400589310799766,1.94264277675591
"20151899","0-1-1",-0.106702009261328,2.13601450763569
"2012213979","0-1-1",-0.751973043245358,0.894635353441906
"20152665","0-1-1",-0.400589310812042,1.94264277675592
"2012215804","0-1-1",-0.863955476301199,1.89228392576566
"2012214417","0-1-1",-0.863955476303176,1.8922839257657
"20153433","0-1-1",0.391763637577007,2.03698579471736
"20152881","0-1-1",-0.863955476301279,1.89228392576448
"20152959","0-1-1",-0.255057884170493,0.898097768089602
"20154474","0-1-1",-0.863955476292956,1.89228392576459
"20154519","0-1-1",-0.400589310803488,1.9426427767543
"2013218190","0-1-1",-0.400589310800345,1.94264277675425
"2010225288","0-1-1",-0.400589310794068,1.9426427767519
"2013211370","0-1-1",-0.86395547629798,1.89228392576499
"20152911","0-1-1",-0.400589310800805,1.94264277675571
"2014201761","0-1-1",-0.400589310799879,1.9426427767543
"20153003","0-1-1",-0.400589310803425,1.94264277675602
"20153191","0-1-1",0.391763637576156,2.03698579471811
"2014201852","0-1-1",-0.751973043238827,0.894635353439033
"2010200794","0-1-1",-1.54804572911364,0.783495409335314
"2011212060","0-1-1",-0.255057884188549,0.898097768099837
"20152157","0-1-1",0.391763637578677,2.0369857947156
"20151642","0-1-1",0.391763637578136,2.03698579471547
"2013208592","0-1-1",0.39176363757752,2.03698579471702
"2013202648","0-1-1",-0.75197304324286,0.894635353440589
"8043-06","0-1-1",-1.37480746994665,1.97312380095458
"20153429","0-1-1",-0.400589310795928,1.94264277675372
"2012218141","0-1-1",-0.863955476292428,1.8922839257647
"2009208544","0-1-1",-1.47686579157294,-0.216871548115949
"2009218244","0-1-1",-1.6118716789691,1.78984783780167
"20153473","0-1-1",-0.863955476295177,1.89228392576569
"20152251","0-1-1",-0.86395547629777,1.89228392576494
"20152723","0-1-1",-0.400589310795086,1.94264277675339
"2010208312","0-1-1",-0.40058931080111,1.94264277675502
"20152277","0-1-1",-0.863955476297651,1.892283925766
"20152666","0-1-1",0.391763637576833,2.03698579471734
"20154346","0-1-1",-0.863955476298275,1.89228392576627
"2013221999","0-1-1",0.39176363757621,2.03698579471622
"2010210038","0-1-1",-0.86395547629332,1.89228392576484
"20153528","0-1-1",-0.400589310797949,1.94264277675515
"2012214921","0-1-1",-0.863955476294204,1.8922839257645
"20153128","0-1-1",-0.863955476303495,1.89228392576551
"20152904","0-1-1",0.391763637571148,2.03698579471971
"7582-06","0-1-1",-0.400589310796279,1.94264277675371
"20151896","0-1-48",0.991590201489604,2.38639321998219
"2012215474","0-10-14",-1.43207760972609,0.170069394914419
"2014202569","0-10-14",-1.43207760975554,0.170069394916936
"2013208482","0-10-14",0.877605048872596,0.526786484731595
"6143-05","0-10-14",-0.609560256372194,-1.69941232727062
"2013201623","0-10-14",-1.54804572911537,0.783495409335573
"20154862","0-10-14",-1.43207760973012,0.170069394915146
"20152709","0-10-2",-1.44980803140159,-1.20336339786883
"20153466","0-10-2",-1.44980803140104,-1.20336339786829
"20152663","0-10-2",-1.44980803140113,-1.20336339786848
"20153212","0-10-2",-1.44980803140254,-1.20336339786933
"20152892","0-10-2",-1.44980803140236,-1.20336339786932
"2009213982","0-10-2",-1.44980803140177,-1.20336339786898
"20152267","0-10-2",-1.4498080314027,-1.20336339786953
"2012220414","0-2-0",-1.44980803140155,-1.20336339786879
"2013219512","0-2-0",-1.44980803140155,-1.20336339786886
"2009215909","0-20-11",-0.751973043249738,0.894635353442454
"2013222836","0-24-29",0.335206621516503,-0.018053388175715
"2010203397","0-26-2",-1.44980803140157,-1.20336339786893
"2010200675","0-29-11",0.10068122888936,1.07816929269482
"2010204328","0-29-11",-0.673426895280853,-0.0671132186985173
"2009216712","0-29-11",-0.751973043256602,0.894635353443253
"2010205280","0-29-11",-0.751973043240019,0.894635353438966
"2010208343","0-29-11",-0.751973043247523,0.894635353441453
"2009212155","0-29-11",0.100681228886129,1.0781692926972
"2010225299","0-29-11",0.100681228889747,1.07816929269558
"2013212897","0-29-11",0.1006812288903,1.07816929269435
"20154253","0-29-11",0.100681228887859,1.07816929269563
"2009211248","0-29-11",-0.673426895276688,-0.0671132187002648
"2012219828","0-29-11",0.100681228890422,1.07816929269458
"2012219806","0-29-11",0.100681228890304,1.07816929269495
"8474-06","0-29-11",-0.751973043242407,0.894635353441076
"2013211396","0-29-11",-0.106702009250232,2.13601450763021
"2009214056","0-29-11",-0.673426895277139,-0.0671132186999062
"3491-08","0-29-11",0.100681228885544,1.07816929269626
"20153241","0-29-11",0.100681228877783,1.07816929270094
"2009208021","0-29-11",-0.673426895288125,-0.0671132186950852
"2010205421","0-29-11",-0.67342689527768,-0.0671132186994557
"2010223246","0-29-11",-0.751973043241727,0.894635353439509
"2008227157","0-29-11",-0.751973043242074,0.894635353440481
"2009216746","0-29-11",-0.751973043242646,0.894635353440526
"8445-06","0-29-11",-0.751973043248765,0.894635353442074
"2009215605","0-29-11",-0.751973043254101,0.894635353443226
"3869-05","0-29-11",-0.75197304324844,0.89463535344262
"2009216788","0-29-11",-0.751973043250732,0.894635353441602
"2009215659","0-29-11",-0.751973043239937,0.894635353439779
"2009215701","0-29-11",-1.54804572911253,0.783495409334688
"8922-06","0-29-11",0.100681228892262,1.07816929269315
"2009217662","0-29-11",0.100681228891582,1.0781692926926
"2010216179","0-29-11",-0.75197304324581,0.894635353441829
"2010216229","0-29-11",0.100681228892529,1.07816929269254
"2010209984","0-29-11",0.1006812288924,1.07816929269334
"2010200772","0-29-11",-0.751973043248605,0.894635353441439
"7618-04","0-29-11",-0.751973043245847,0.894635353441342
"6103-03","0-29-11",-0.673426895291451,-0.0671132186934417
"20152257","0-29-11",0.100681228890775,1.07816929269393
"2009214110","0-29-11",-0.673426895275433,-0.0671132187008635
"2012214024","0-29-11",0.100681228893258,1.07816929269219
"2010200609","0-29-11",-0.673426895276444,-0.0671132187006518
"2009217663","0-29-11",0.100681228892366,1.07816929269331
"2010216214","0-29-11",-0.106702009261645,2.13601450763636
"6466-07","0-29-11",0.335206621521524,-0.0180533881771487
"5784-05","0-29-11",0.10068122888688,1.07816929269523
"2013206212","0-29-11",0.100681228891765,1.0781692926925
"2009208549","0-29-11",-0.673426895275995,-0.0671132187005724
"2008008293","0-29-11",-0.673426895276833,-0.0671132187003925
"2010206338","0-29-11",0.100681228887059,1.07816929269566
"2013211710","0-39-80",2.04159512419056,2.03736385740644
"4547-05","0-4-0",-1.4498080314005,-1.2033633978681
"2010208344","0-4-0",-1.44980803140184,-1.20336339786888
"20152725","0-4-2",-1.44980803140153,-1.20336339786866
"2009218402","0-40-2",-1.44980803140339,-1.20336339786992
"2010206274","0-40-2",-1.44980803140177,-1.20336339786887
"2014202157","0-6-10",-1.44980803140155,-1.20336339786874
"20153399","0-6-2",-1.44980803140217,-1.20336339786932
"2013215771","0-6-2",-1.44980803140084,-1.20336339786831
"20152808","0-6-2",-1.44980803140149,-1.20336339786883
"20153311","0-6-2",-1.44980803140267,-1.20336339786944
"20153265","0-80-17",-1.44980803140212,-1.20336339786907
"2009218203","1-0-0",-1.44980803140145,-1.20336339786883
"2009215888","1-0-0",-1.44980803140156,-1.2033633978688
"2009217734","1-0-0",-1.44980803140054,-1.20336339786811
"20154357","1-0-0",-1.44980803140109,-1.20336339786845
"20152129","1-0-0",-1.44980803140112,-1.20336339786854
"2009214014","1-0-0",-1.44980803140155,-1.20336339786875
"20154336","1-0-0",-1.44980803140294,-1.20336339786946
"2013208489","1-0-0",-1.44980803140145,-1.20336339786866
"20153006","1-0-0",-1.44980803140275,-1.20336339786963
"20152132","1-0-0",-1.44980803140149,-1.20336339786877
"2014202503","1-0-0",-1.44980803140248,-1.20336339786917
"20154353","1-0-0",-1.44980803140256,-1.20336339786956
"20154242","1-0-0",-1.44980803140119,-1.20336339786858
"20153409","1-0-0",-1.44980803140151,-1.20336339786882
"20153262","1-0-0",-1.44980803140119,-1.2033633978685
"20154675","1-0-0",-1.44980803140144,-1.2033633978688
"20151520","1-0-0",-1.44980803140244,-1.20336339786918
"20152682","1-0-0",-1.44980803140049,-1.20336339786811
"2013202621","1-0-0",-1.44980803140099,-1.20336339786845
"20152275","1-0-0",-1.44980803140058,-1.20336339786816
"20152906","1-0-0",-1.44980803140128,-1.20336339786868
"2013212244","1-0-0",-1.44980803140094,-1.20336339786831
"20152224","1-0-0",-1.44980803140123,-1.20336339786857
"20152206","1-0-0",-1.44980803140147,-1.20336339786852
"20151897","1-0-0",-1.44980803140254,-1.20336339786951
"2012218039","1-0-0",-1.44980803140094,-1.20336339786844
"20153190","1-0-0",-1.44980803140314,-1.20336339786971
"2012214443","1-0-0",-1.44980803140093,-1.20336339786841
"2013216695","1-0-0",-1.44980803140213,-1.20336339786909
"20154285","1-0-0",-1.44980803140182,-1.20336339786906
"20152220","1-0-0",-0.486944587707822,-1.21771059207796
"20154511","1-0-0",-1.44980803140101,-1.20336339786845
"20152816","1-0-0",-1.44980803140141,-1.20336339786868
"20151638","1-0-0",-1.44980803140229,-1.2033633978694
"20152679","1-0-0",-1.44980803140126,-1.20336339786862
"2012224892","1-0-0",-1.44980803140222,-1.20336339786911
"20153445","1-0-0",-1.44980803140171,-1.20336339786902
"2013211441","1-0-0",-1.44980803140164,-1.20336339786887
"20152250","1-0-0",-1.44980803140242,-1.20336339786913
"20152999","1-0-0",-1.44980803140066,-1.20336339786819
"2009212611","1-0-0",-1.44980803140196,-1.20336339786919
"20153002","1-0-0",-1.44980803140134,-1.20336339786872
"2013224917","1-0-0",-1.4498080314026,-1.2033633978693
"2008227074","1-0-0",0.102133193879308,-2.42445787384689
"2012214932","1-0-0",-1.44980803140237,-1.20336339786932
"2014203083","1-0-0",-1.44980803140186,-1.203363397869
"20153129","1-0-0",-1.44980803140164,-1.20336339786879
"20154571","1-0-0",-1.4498080314021,-1.20336339786904
"2012219771","1-0-0",-1.44980803140127,-1.20336339786853
"2014200696","1-0-0",-1.44980803140164,-1.20336339786887
"20152949","1-0-0",-1.44980803140178,-1.20336339786899
"2013206378","1-0-0",-1.44980803140211,-1.20336339786916
"2010208441","1-0-11",-1.44980803140322,-1.20336339786971
"20154666","1-0-129",-1.40046127818125,1.02175845303968
"2009214100","1-0-2",-1.4498080314027,-1.20336339786944
"3860-06","1-0-6",-1.44980803140224,-1.20336339786913
"2013201223","1-0-6",-1.44980803140305,-1.20336339786944
"2010210016","1-0-66",-1.44980803140308,-1.20336339786974
"20152707","1-10-2",-1.44980803140378,-1.20336339787009
"20153258","1-2-137",0.559938610937528,-2.15034807809513
"2009218336","1-2-137",-0.609560256376433,-1.69941232727608
"2012218222","1-2-2",-1.44980803140234,-1.20336339786924
"2013209049","1-2-2",-1.44980803140216,-1.20336339786902
"20154467","1-2-2",-1.44980803140229,-1.20336339786935
"2010220284","1-2-2",-1.44980803140125,-1.20336339786862
"2010216272","1-2-2",-1.44980803140408,-1.20336339787005
"20153219","1-2-2",-1.44980803140092,-1.20336339786835
"20152641","1-2-2",-1.44980803140283,-1.20336339786939
"20154358","1-2-2",-1.44980803140195,-1.20336339786917
"2009212732","1-2-2",-1.44980803140185,-1.2033633978689
"20153282","1-2-2",-1.44980803140181,-1.20336339786887
"2010200703","1-2-2",-1.44980803140158,-1.20336339786882
"2013219866","1-2-2",-1.44980803140127,-1.20336339786854
"2009217716","1-2-2",-1.44980803140206,-1.20336339786915
"20154517","1-2-2",-1.44980803140112,-1.20336339786852
"2012224867","1-2-2",-1.44980803140095,-1.20336339786838
"2013206197","1-2-2",-1.44980803140158,-1.20336339786883
"2012218190","1-2-2",-1.44980803140082,-1.20336339786837
"2012213285","1-2-2",-1.44980803140281,-1.20336339786938
"20152958","1-2-2",-1.4498080314015,-1.20336339786881
"20154769","1-2-2",-1.44980803140211,-1.20336339786925
"20154579","1-2-2",-1.44980803140451,-1.20336339787054
"2009210878","1-2-2",-1.44980803140251,-1.20336339786927
"20153033","1-2-2",-1.44980803140384,-1.20336339787024
"20153007","1-2-2",-1.44980803140312,-1.20336339786956
"2013215796","1-2-2",-1.44980803140097,-1.20336339786832
"20154356","1-2-2",-1.44980803140187,-1.20336339786903
"2014201462","1-2-2",-1.4498080314015,-1.20336339786885
"20152887","1-2-2",-1.44980803140232,-1.20336339786925
"2012216040","1-2-2",-1.4498080314035,-1.20336339786985
"20151621","1-2-2",-1.44980803140128,-1.20336339786864
"2012218130","1-2-2",-1.44980803140209,-1.20336339786903
"2014202195","1-2-2",-1.44980803140098,-1.20336339786846
"2012224843","1-2-2",-1.44980803140081,-1.20336339786825
"20153213","1-2-2",-1.44980803140115,-1.20336339786856
"20153529","1-2-2",-1.4498080314011,-1.20336339786858
"2010200669","1-2-2",-1.44980803140222,-1.20336339786924
"2010216243","1-2-2",-1.44980803140106,-1.20336339786855
"2009218231","1-2-2",-1.44980803140095,-1.20336339786833
"20153126","1-2-2",-1.44980803140159,-1.20336339786865
"20154573","1-2-2",-1.44980803140117,-1.20336339786849
"20154501","1-2-2",-1.44980803140392,-1.2033633978701
"2013211724","1-2-2",-1.44980803140116,-1.20336339786859
"20152274","1-2-2",-1.44980803140134,-1.20336339786877
"2014201481","1-2-2",-1.44980803140266,-1.20336339786936
"20154463","1-2-2",-1.4498080314009,-1.20336339786839
"2010208449","1-2-2",-1.44980803140219,-1.20336339786932
"20152633","1-2-2",-1.44980803140115,-1.20336339786856
"20154273","1-2-2",-1.44980803140153,-1.20336339786877
"20153211","1-2-2",-1.4498080314015,-1.20336339786862
"2013211433","1-2-2",-1.44980803140079,-1.20336339786836
"2013214876","1-2-2",-1.44980803140151,-1.20336339786886
"20153019","1-2-2",-1.44980803140144,-1.20336339786866
"2014203844","1-2-2",-1.44980803140148,-1.20336339786882
"20153273","1-2-2",-1.44980803140098,-1.20336339786846
"20152813","1-2-2",-1.44980803140117,-1.20336339786854
"2009214002","1-2-2",-1.44980803140127,-1.20336339786866
"20153131","1-2-2",-1.44980803140143,-1.20336339786864
"2013210858","1-2-2",-1.44980803140137,-1.20336339786871
"20154327","1-2-2",-1.44980803140331,-1.20336339786956
"20151631","1-2-2",-1.44980803140158,-1.20336339786879
"2014200767","1-2-2",-1.44980803140105,-1.20336339786849
"20153018","1-2-2",-1.44980803140062,-1.20336339786815
"20154498","1-2-2",-1.44980803140232,-1.20336339786919
"20154265","1-2-2",-1.4498080314012,-1.20336339786856
"2012215791","1-2-2",-1.4498080314008,-1.20336339786825
"2009209970","1-2-2",-1.44980803140231,-1.2033633978691
"2013209129","1-2-2",-1.44980803140098,-1.20336339786842
"2013202641","1-2-2",-1.449808031401,-1.20336339786847
"20154267","1-2-2",-1.44980803140185,-1.20336339786896
"2010200701","1-2-2",-1.44980803140131,-1.20336339786858
"20152692","1-2-2",-1.44980803140099,-1.20336339786837
"2012209214","1-2-2",-1.44980803140157,-1.2033633978689
"2010200663","1-2-2",-1.44980803140168,-1.20336339786889
"2012218011","1-2-2",-1.4498080314009,-1.20336339786842
"20153182","1-2-2",-1.4498080314012,-1.20336339786863
